product_code,date,amount
P11,2019-11-10,12
P12,2019-11-10,4
P13,2019-11-10,5
P14,2019-11-10,3
P15,2019-11-10,33
P16,2019-11-10,33
P17,2019-11-10,36
P18,2019-11-10,29
P19,2019-11-10,24
P20,2019-11-10,8
P21,2019-11-10,8
P22,2019-11-10,7
P23,2019-11-10,4
P24,2019-11-10,39
P25,2019-11-10,40
P26,2019-11-10,9
P27,2019-11-10,32
P28,2019-11-10,41
P29,2019-11-10,6
P30,2019-11-10,35
P31,2019-11-10,7
P32,2019-11-10,12
P33,2019-11-10,11
P34,2019-11-10,38
P35,2019-11-10,28
P36,2019-11-10,27
P37,2019-11-10,34
P38,2019-11-10,37
P39,2019-11-10,28
P40,2019-11-10,36
P41,2019-11-10,34
P42,2019-11-10,39
P43,2019-11-10,34
P44,2019-11-10,29
P45,2019-11-10,18
P46,2019-11-10,30
P47,2019-11-10,33
P48,2019-11-10,38
P49,2019-11-10,36
P50,2019-11-10,12
P51,2019-11-10,27
P52,2019-11-10,29
P53,2019-11-10,4
P54,2019-11-10,42
P55,2019-11-10,25
P56,2019-11-10,31
P57,2019-11-10,37
P58,2019-11-10,28
P59,2019-11-10,8
P60,2019-11-10,42
P61,2019-11-10,25
P62,2019-11-10,19
P63,2019-11-10,25
P64,2019-11-10,31
P65,2019-11-10,7
P66,2019-11-10,44
P67,2019-11-10,37
P68,2019-11-10,7
P69,2019-11-10,36
P70,2019-11-10,38
P71,2019-11-10,8
P72,2019-11-10,39
P73,2019-11-10,23
P74,2019-11-10,12
P75,2019-11-10,34
P76,2019-11-10,17
P77,2019-11-10,3
P78,2019-11-10,28
P79,2019-11-10,29
P80,2019-11-10,25
P81,2019-11-10,12
P82,2019-11-10,7
P83,2019-11-10,42
P84,2019-11-10,37
P85,2019-11-10,20
P86,2019-11-10,37
P87,2019-11-10,23
P88,2019-11-10,30
P89,2019-11-10,25
P90,2019-11-10,25
P91,2019-11-10,8
P92,2019-11-10,32
P93,2019-11-10,4
P94,2019-11-10,11
P95,2019-11-10,9
P96,2019-11-10,32
P97,2019-11-10,24
P98,2019-11-10,5
P99,2019-11-10,11
P100,2019-11-10,11
P101,2019-11-10,29
P102,2019-11-10,27
P103,2019-11-10,4
P104,2019-11-10,1
P105,2019-11-10,6
P106,2019-11-10,9
P107,2019-11-10,11
P108,2019-11-10,1
P109,2019-11-10,10
P110,2019-11-10,6
P111,2019-11-10,8
P112,2019-11-10,46
P113,2019-11-10,27
P114,2019-11-10,11
P115,2019-11-10,10
P116,2019-11-10,4
P117,2019-11-10,8
P118,2019-11-10,6
P119,2019-11-10,43
P120,2019-11-10,34
P121,2019-11-10,6
P122,2019-11-10,11
P123,2019-11-10,2
P124,2019-11-10,2
P125,2019-11-10,7
P126,2019-11-10,5
P127,2019-11-10,3
P128,2019-11-10,42
P129,2019-11-10,35
P130,2019-11-10,22
P131,2019-11-10,32
P132,2019-11-10,26
P133,2019-11-10,27
P134,2019-11-10,37
P135,2019-11-10,36
P136,2019-11-10,27
P137,2019-11-10,23
P138,2019-11-10,39
P139,2019-11-10,23
P140,2019-11-10,29
P141,2019-11-10,39
P142,2019-11-10,31
P143,2019-11-10,23
P144,2019-11-10,8
P145,2019-11-10,7
P146,2019-11-10,9
P147,2019-11-10,10
P148,2019-11-10,1
P149,2019-11-10,7
P150,2019-11-10,6
P151,2019-11-10,1
P152,2019-11-10,7
P153,2019-11-10,10
P154,2019-11-10,3
P155,2019-11-10,5
P156,2019-11-10,1
P157,2019-11-10,6
P158,2019-11-10,6
P159,2019-11-10,4
P160,2019-11-10,6
P161,2019-11-10,6
P162,2019-11-10,14
P163,2019-11-10,3
P164,2019-11-10,1
P165,2019-11-10,6
P166,2019-11-10,10
P167,2019-11-10,26
P168,2019-11-10,37
P169,2019-11-10,28
P170,2019-11-10,25
P171,2019-11-10,7
P172,2019-11-10,30
P173,2019-11-10,35
P174,2019-11-10,32
P175,2019-11-10,42
P176,2019-11-10,31
P177,2019-11-10,29
P178,2019-11-10,43
P179,2019-11-10,37
P180,2019-11-10,39
P181,2019-11-10,28
P182,2019-11-10,29
P183,2019-11-10,30
P184,2019-11-10,35
P185,2019-11-10,40
P186,2019-11-10,35
P187,2019-11-10,36
P188,2019-11-10,28
P189,2019-11-10,28
P190,2019-11-10,40
P191,2019-11-10,25
P192,2019-11-10,32
P193,2019-11-10,35
P194,2019-11-10,25
P195,2019-11-10,4
P196,2019-11-10,42
P197,2019-11-10,16
P198,2019-11-10,16
P199,2019-11-10,7
P200,2019-11-10,15
P201,2019-11-10,4
P202,2019-11-10,21
P203,2019-11-10,6
P204,2019-11-10,0
P205,2019-11-10,14
P206,2019-11-10,6
P207,2019-11-10,7
P208,2019-11-10,26
P209,2019-11-10,7
P210,2019-11-10,13
P211,2019-11-10,11
P212,2019-11-10,0
P213,2019-11-10,0
P214,2019-11-10,0
P215,2019-11-10,0
P216,2019-11-10,0
P217,2019-11-10,1
P218,2019-11-10,0
P219,2019-11-10,0
P220,2019-11-10,1
P221,2019-11-10,1
P222,2019-11-10,0
P223,2019-11-10,1
P224,2019-11-10,1
P225,2019-11-10,0
P226,2019-11-10,2
P227,2019-11-10,0
P228,2019-11-10,0
P229,2019-11-10,0
P230,2019-11-10,0
P231,2019-11-10,2
P232,2019-11-10,0
P233,2019-11-10,0
P234,2019-11-10,0
P235,2019-11-10,0
P236,2019-11-10,0
P237,2019-11-10,0
P238,2019-11-10,1
P239,2019-11-10,0
P240,2019-11-10,0
P241,2019-11-10,0
P242,2019-11-10,0
P243,2019-11-10,0
P244,2019-11-10,0
P245,2019-11-10,1
P246,2019-11-10,0
P247,2019-11-10,0
P248,2019-11-10,0
P249,2019-11-10,0
P250,2019-11-10,0
P251,2019-11-10,0
P252,2019-11-10,0
P253,2019-11-10,0
P254,2019-11-10,0
P255,2019-11-10,0
P256,2019-11-10,0
P257,2019-11-10,0
P258,2019-11-10,0
P259,2019-11-10,0
P260,2019-11-10,0
P261,2019-11-10,25
P262,2019-11-10,31
P263,2019-11-10,20
P264,2019-11-10,13
P265,2019-11-10,1
P266,2019-11-10,9
P267,2019-11-10,5
P268,2019-11-10,17
P269,2019-11-10,15
P270,2019-11-10,17
P271,2019-11-10,2
P272,2019-11-10,0
P273,2019-11-10,0
P274,2019-11-10,0
P275,2019-11-10,0
P276,2019-11-10,0
P277,2019-11-10,0
P278,2019-11-10,0
P279,2019-11-10,0
P280,2019-11-10,0
P281,2019-11-10,0
P282,2019-11-10,2
P283,2019-11-10,1
P284,2019-11-10,18
P285,2019-11-10,7
P286,2019-11-10,21
P287,2019-11-10,2
P288,2019-11-10,2
P289,2019-11-10,0
P290,2019-11-10,0
P291,2019-11-10,5
P292,2019-11-10,3
P293,2019-11-10,8
P294,2019-11-10,4
P295,2019-11-10,5
P296,2019-11-10,2
P297,2019-11-10,5
P298,2019-11-10,6
P299,2019-11-10,10
P300,2019-11-10,5
P301,2019-11-10,7
P302,2019-11-10,4
P303,2019-11-10,6
P304,2019-11-10,7
P305,2019-11-10,8
P306,2019-11-10,3
P307,2019-11-10,7
P308,2019-11-10,2
P309,2019-11-10,10
P310,2019-11-10,0
P311,2019-11-10,0
P312,2019-11-10,3
P313,2019-11-10,4
P314,2019-11-10,7
P315,2019-11-10,2
P316,2019-11-10,1
P317,2019-11-10,6
P318,2019-11-10,1
P319,2019-11-10,9
P320,2019-11-10,6
P321,2019-11-10,5
P322,2019-11-10,3
P323,2019-11-10,0
P324,2019-11-10,5
P325,2019-11-10,2
P326,2019-11-10,3
P327,2019-11-10,3
P328,2019-11-10,4
P329,2019-11-10,2
P330,2019-11-10,1
P331,2019-11-10,2
P332,2019-11-10,7
P333,2019-11-10,9
P334,2019-11-10,9
P335,2019-11-10,4
P336,2019-11-10,1
P337,2019-11-10,1
P338,2019-11-10,1
P339,2019-11-10,2
P340,2019-11-10,2
P341,2019-11-10,6
P342,2019-11-10,2
P343,2019-11-10,1
P344,2019-11-10,2
P345,2019-11-10,3
P346,2019-11-10,0
P347,2019-11-10,0
P348,2019-11-10,0
P349,2019-11-10,0
P350,2019-11-10,0
P351,2019-11-10,0
P352,2019-11-10,0
P354,2019-11-10,1
P355,2019-11-10,1
P356,2019-11-10,5
P357,2019-11-10,1
P358,2019-11-10,2
P359,2019-11-10,5
P360,2019-11-10,1
P361,2019-11-10,1
P362,2019-11-10,2
P363,2019-11-10,1
P364,2019-11-10,14
P365,2019-11-10,4
P366,2019-11-10,4
P367,2019-11-10,1
P368,2019-11-10,6
P369,2019-11-10,2
P370,2019-11-10,6
P371,2019-11-10,1
P372,2019-11-10,4
P373,2019-11-10,0
P374,2019-11-10,1
P375,2019-11-10,0
P376,2019-11-10,2
P377,2019-11-10,2
P378,2019-11-10,0
P379,2019-11-10,0
P380,2019-11-10,0
P381,2019-11-10,0
P382,2019-11-10,0
P383,2019-11-10,0
P384,2019-11-10,1
P386,2019-11-10,1
P387,2019-11-10,1
P388,2019-11-10,2
P389,2019-11-10,3
P390,2019-11-10,3
P391,2019-11-10,5
P392,2019-11-10,3
P393,2019-11-10,4
P394,2019-11-10,2
P395,2019-11-10,4
P396,2019-11-10,2
P397,2019-11-10,5
P398,2019-11-10,4
P399,2019-11-10,14
P400,2019-11-10,18
P401,2019-11-10,2
P402,2019-11-10,1
P403,2019-11-10,7
P404,2019-11-10,7
P405,2019-11-10,14
P406,2019-11-10,17
P407,2019-11-10,12
P408,2019-11-10,11
P409,2019-11-10,34
P410,2019-11-10,13
P411,2019-11-10,10
P412,2019-11-10,5
P413,2019-11-10,5
P414,2019-11-10,2
P415,2019-11-10,4
P416,2019-11-10,2
P417,2019-11-10,2
P418,2019-11-10,0
P419,2019-11-10,0
P420,2019-11-10,0
P421,2019-11-10,0
P422,2019-11-10,3
P423,2019-11-10,0
P424,2019-11-10,2
P425,2019-11-10,0
P426,2019-11-10,0
P427,2019-11-10,1
P428,2019-11-10,0
P429,2019-11-10,9
P430,2019-11-10,12
P431,2019-11-10,4
P432,2019-11-10,10
P433,2019-11-10,6
P434,2019-11-10,4
P435,2019-11-10,22
P436,2019-11-10,16
P437,2019-11-10,7
P438,2019-11-10,1
P439,2019-11-10,1
P440,2019-11-10,0
P441,2019-11-10,0
P442,2019-11-10,0
P443,2019-11-10,0
P444,2019-11-10,0
P445,2019-11-10,1
P446,2019-11-10,1
P447,2019-11-10,1
P448,2019-11-10,0
P449,2019-11-10,0
P450,2019-11-10,0
P451,2019-11-10,1
P452,2019-11-10,0
P453,2019-11-10,0
P454,2019-11-10,0
P455,2019-11-10,1
P456,2019-11-10,0
P457,2019-11-10,1
P458,2019-11-10,0
P459,2019-11-10,0
P460,2019-11-10,1
P461,2019-11-10,1
P462,2019-11-10,0
P463,2019-11-10,1
P464,2019-11-10,0
P465,2019-11-10,0
P466,2019-11-10,0
P467,2019-11-10,0
P468,2019-11-10,0
P469,2019-11-10,0
P470,2019-11-10,1
P471,2019-11-10,0
P472,2019-11-10,0
P473,2019-11-10,0
P474,2019-11-10,0
P475,2019-11-10,2
P476,2019-11-10,2
P477,2019-11-10,0
P478,2019-11-10,1
P479,2019-11-10,0
P480,2019-11-10,0
P481,2019-11-10,3
P482,2019-11-10,0
P483,2019-11-10,0
P484,2019-11-10,6
P485,2019-11-10,10
P486,2019-11-10,18
P487,2019-11-10,8
P488,2019-11-10,21
P489,2019-11-10,7
P490,2019-11-10,8
P491,2019-11-10,17
P492,2019-11-10,15
P493,2019-11-10,9
P494,2019-11-10,8
P495,2019-11-10,13
P496,2019-11-10,12
P497,2019-11-10,3
P498,2019-11-10,1
P499,2019-11-10,6
P500,2019-11-10,5
P501,2019-11-10,1
P502,2019-11-10,8
P503,2019-11-10,16
P504,2019-11-10,17
P505,2019-11-10,11
P506,2019-11-10,4
P507,2019-11-10,14
P508,2019-11-10,5
P509,2019-11-10,5
P510,2019-11-10,10
P511,2019-11-10,21
P512,2019-11-10,22
P513,2019-11-10,17
P514,2019-11-10,10
P515,2019-11-10,5
P516,2019-11-10,13
P517,2019-11-10,12
P518,2019-11-10,4
P519,2019-11-10,25
P520,2019-11-10,13
P521,2019-11-10,10
P522,2019-11-10,6
P523,2019-11-10,8
P524,2019-11-10,11
P525,2019-11-10,13
P526,2019-11-10,11
P527,2019-11-10,6
P528,2019-11-10,6
P529,2019-11-10,11
P530,2019-11-10,16
P531,2019-11-10,1
P532,2019-11-10,4
P533,2019-11-10,24
P534,2019-11-10,14
P535,2019-11-10,13
P536,2019-11-10,11
P537,2019-11-10,16
P538,2019-11-10,8
P539,2019-11-10,9
P540,2019-11-10,13
P541,2019-11-10,7
P542,2019-11-10,7
P543,2019-11-10,15
P544,2019-11-10,6
P545,2019-11-10,13
P546,2019-11-10,10
P547,2019-11-10,11
P548,2019-11-10,22
P549,2019-11-10,20
P550,2019-11-10,11
P551,2019-11-10,12
P552,2019-11-10,9
P553,2019-11-10,2
P554,2019-11-10,19
P555,2019-11-10,17
P556,2019-11-10,11
P557,2019-11-10,29
P558,2019-11-10,11
P559,2019-11-10,8
P560,2019-11-10,9
P561,2019-11-10,1
P562,2019-11-10,1
P563,2019-11-10,10
P564,2019-11-10,11
P565,2019-11-10,6
P566,2019-11-10,15
P567,2019-11-10,5
P568,2019-11-10,3
P569,2019-11-10,1
P570,2019-11-10,2
P571,2019-11-10,4
P572,2019-11-10,2
P573,2019-11-10,5
P574,2019-11-10,0
P575,2019-11-10,0
P576,2019-11-10,2
P577,2019-11-10,1
P578,2019-11-10,0
P579,2019-11-10,0
P580,2019-11-10,3
P581,2019-11-10,4
P582,2019-11-10,3
P583,2019-11-10,7
P584,2019-11-10,3
P585,2019-11-10,1
P586,2019-11-10,6
P587,2019-11-10,1
P588,2019-11-10,1
P589,2019-11-10,0
P590,2019-11-10,3
P591,2019-11-10,0
P592,2019-11-10,3
P593,2019-11-10,4
P594,2019-11-10,4
P595,2019-11-10,4
P596,2019-11-10,7
P597,2019-11-10,2
P598,2019-11-10,12
P599,2019-11-10,4
P600,2019-11-10,4
P601,2019-11-10,3
P602,2019-11-10,0
P603,2019-11-10,1
P604,2019-11-10,0
P605,2019-11-10,3
P606,2019-11-10,0
P607,2019-11-10,1
P608,2019-11-10,0
P609,2019-11-10,3
P610,2019-11-10,3
P611,2019-11-10,1
P612,2019-11-10,17
P613,2019-11-10,21
P614,2019-11-10,7
P615,2019-11-10,29
P616,2019-11-10,6
P617,2019-11-10,29
P618,2019-11-10,34
P619,2019-11-10,30
P620,2019-11-10,27
P621,2019-11-10,37
P622,2019-11-10,40
P623,2019-11-10,36
P624,2019-11-10,8
P625,2019-11-10,8
P626,2019-11-10,9
P627,2019-11-10,6
P628,2019-11-10,4
P629,2019-11-10,6
P630,2019-11-10,7
P631,2019-11-10,10
P632,2019-11-10,8
P633,2019-11-10,11
P634,2019-11-10,11
P635,2019-11-10,6
P636,2019-11-10,14
P637,2019-11-10,3
P638,2019-11-10,9
P639,2019-11-10,0
P640,2019-11-10,10
P641,2019-11-10,3
P642,2019-11-10,2
P643,2019-11-10,0
P644,2019-11-10,0
P646,2019-11-10,0
P647,2019-11-10,0
P649,2019-11-10,0
P650,2019-11-10,0
P651,2019-11-10,0
P652,2019-11-10,0
P653,2019-11-10,1
P654,2019-11-10,1
P655,2019-11-10,0
P656,2019-11-10,0
P657,2019-11-10,0
P658,2019-11-10,0
P659,2019-11-10,1
P660,2019-11-10,0
P661,2019-11-10,0
P662,2019-11-10,0
P663,2019-11-10,0
P664,2019-11-10,0
P665,2019-11-10,0
P666,2019-11-10,1
P667,2019-11-10,0
P668,2019-11-10,0
P669,2019-11-10,0
P670,2019-11-10,1
P671,2019-11-10,1
P672,2019-11-10,0
P673,2019-11-10,4
P674,2019-11-10,7
P675,2019-11-10,6
P676,2019-11-10,5
P677,2019-11-10,0
P678,2019-11-10,0
P679,2019-11-10,0
P680,2019-11-10,0
P681,2019-11-10,0
P682,2019-11-10,0
P683,2019-11-10,0
P684,2019-11-10,0
P685,2019-11-10,0
P686,2019-11-10,3
P687,2019-11-10,2
P688,2019-11-10,0
P689,2019-11-10,0
P690,2019-11-10,1
P691,2019-11-10,0
P692,2019-11-10,2
P693,2019-11-10,3
P694,2019-11-10,1
P695,2019-11-10,0
P696,2019-11-10,0
P697,2019-11-10,0
P698,2019-11-10,1
P699,2019-11-10,0
P700,2019-11-10,1
P701,2019-11-10,2
P702,2019-11-10,11
P703,2019-11-10,10
P704,2019-11-10,1
P705,2019-11-10,2
P706,2019-11-10,3
P707,2019-11-10,2
P708,2019-11-10,0
P711,2019-11-10,0
P712,2019-11-10,0
P713,2019-11-10,0
P714,2019-11-10,0
P715,2019-11-10,0
P716,2019-11-10,0
P717,2019-11-10,0
P718,2019-11-10,0
P719,2019-11-10,1
P720,2019-11-10,0
P721,2019-11-10,0
P722,2019-11-10,0
P724,2019-11-10,0
P726,2019-11-10,1
P727,2019-11-10,3
P728,2019-11-10,1
P729,2019-11-10,0
P730,2019-11-10,1
P731,2019-11-10,1
P732,2019-11-10,1
P733,2019-11-10,0
P734,2019-11-10,0
P735,2019-11-10,0
P736,2019-11-10,1
P737,2019-11-10,5
P738,2019-11-10,1
P739,2019-11-10,0
P740,2019-11-10,1
P741,2019-11-10,0
P742,2019-11-10,4
P743,2019-11-10,4
P744,2019-11-10,0
P745,2019-11-10,6
P746,2019-11-10,0
P747,2019-11-10,5
P748,2019-11-10,0
P749,2019-11-10,0
P750,2019-11-10,0
P751,2019-11-10,1
P752,2019-11-10,3
P753,2019-11-10,1
P754,2019-11-10,1
P755,2019-11-10,0
P756,2019-11-10,0
P757,2019-11-10,2
P758,2019-11-10,1
P759,2019-11-10,1
P760,2019-11-10,0
P761,2019-11-10,0
P762,2019-11-10,6
P763,2019-11-10,0
P764,2019-11-10,6
P765,2019-11-10,3
P766,2019-11-10,1
P767,2019-11-10,0
P768,2019-11-10,6
P769,2019-11-10,2
P770,2019-11-10,0
P771,2019-11-10,0
P772,2019-11-10,0
P773,2019-11-10,1
P774,2019-11-10,0
P775,2019-11-10,0
P776,2019-11-10,0
P777,2019-11-10,0
P778,2019-11-10,0
P779,2019-11-10,0
P780,2019-11-10,0
P781,2019-11-10,19
P782,2019-11-10,3
P783,2019-11-10,11
P784,2019-11-10,2
P785,2019-11-10,1
P786,2019-11-10,3
P787,2019-11-10,1
P788,2019-11-10,2
P789,2019-11-10,2
P790,2019-11-10,5
P791,2019-11-10,3
P792,2019-11-10,0
P793,2019-11-10,3
P794,2019-11-10,5
P795,2019-11-10,0
P796,2019-11-10,2
P797,2019-11-10,1
P798,2019-11-10,3
P799,2019-11-10,4
P800,2019-11-10,2
P801,2019-11-10,5
P802,2019-11-10,0
P803,2019-11-10,4
P804,2019-11-10,2
P805,2019-11-10,5
P806,2019-11-10,7
P807,2019-11-10,0
P808,2019-11-10,1
P809,2019-11-10,2
P810,2019-11-10,1
P811,2019-11-10,4
P812,2019-11-10,3
P813,2019-11-10,2
P814,2019-11-10,3
P815,2019-11-10,1
P816,2019-11-10,4
P817,2019-11-10,0
P818,2019-11-10,0
P819,2019-11-10,0
P1,2019-11-17,10
P2,2019-11-17,1
P3,2019-11-17,5
P4,2019-11-17,4
P5,2019-11-17,12
P6,2019-11-17,3
P7,2019-11-17,6
P8,2019-11-17,8
P9,2019-11-17,3
P10,2019-11-17,24
P11,2019-11-17,11
P12,2019-11-17,5
P13,2019-11-17,8
P14,2019-11-17,9
P15,2019-11-17,30
P16,2019-11-17,39
P17,2019-11-17,35
P18,2019-11-17,41
P19,2019-11-17,32
P20,2019-11-17,9
P21,2019-11-17,10
P22,2019-11-17,12
P23,2019-11-17,5
P24,2019-11-17,32
P25,2019-11-17,33
P26,2019-11-17,3
P27,2019-11-17,26
P28,2019-11-17,34
P29,2019-11-17,9
P30,2019-11-17,39
P31,2019-11-17,9
P32,2019-11-17,8
P33,2019-11-17,11
P34,2019-11-17,46
P35,2019-11-17,25
P36,2019-11-17,29
P37,2019-11-17,40
P38,2019-11-17,35
P39,2019-11-17,37
P40,2019-11-17,40
P41,2019-11-17,32
P42,2019-11-17,30
P43,2019-11-17,33
P44,2019-11-17,28
P45,2019-11-17,32
P46,2019-11-17,29
P47,2019-11-17,27
P48,2019-11-17,34
P49,2019-11-17,27
P50,2019-11-17,10
P51,2019-11-17,14
P52,2019-11-17,34
P53,2019-11-17,6
P54,2019-11-17,38
P55,2019-11-17,36
P56,2019-11-17,29
P57,2019-11-17,20
P58,2019-11-17,34
P59,2019-11-17,11
P60,2019-11-17,21
P61,2019-11-17,31
P62,2019-11-17,13
P63,2019-11-17,28
P64,2019-11-17,31
P65,2019-11-17,6
P66,2019-11-17,30
P67,2019-11-17,23
P68,2019-11-17,6
P69,2019-11-17,26
P70,2019-11-17,21
P71,2019-11-17,7
P72,2019-11-17,28
P73,2019-11-17,32
P74,2019-11-17,12
P75,2019-11-17,38
P76,2019-11-17,38
P77,2019-11-17,7
P78,2019-11-17,38
P79,2019-11-17,40
P80,2019-11-17,34
P81,2019-11-17,11
P82,2019-11-17,7
P83,2019-11-17,36
P84,2019-11-17,37
P85,2019-11-17,25
P86,2019-11-17,35
P87,2019-11-17,27
P88,2019-11-17,36
P89,2019-11-17,38
P90,2019-11-17,30
P91,2019-11-17,12
P92,2019-11-17,40
P93,2019-11-17,10
P94,2019-11-17,7
P95,2019-11-17,10
P96,2019-11-17,28
P97,2019-11-17,30
P98,2019-11-17,4
P99,2019-11-17,8
P100,2019-11-17,8
P101,2019-11-17,36
P102,2019-11-17,24
P103,2019-11-17,6
P104,2019-11-17,6
P105,2019-11-17,3
P106,2019-11-17,7
P107,2019-11-17,16
P108,2019-11-17,2
P109,2019-11-17,5
P110,2019-11-17,8
P111,2019-11-17,2
P112,2019-11-17,36
P113,2019-11-17,34
P114,2019-11-17,10
P115,2019-11-17,14
P116,2019-11-17,7
P117,2019-11-17,2
P118,2019-11-17,8
P119,2019-11-17,38
P120,2019-11-17,26
P121,2019-11-17,4
P122,2019-11-17,14
P123,2019-11-17,5
P124,2019-11-17,3
P125,2019-11-17,10
P126,2019-11-17,4
P127,2019-11-17,5
P128,2019-11-17,42
P129,2019-11-17,41
P130,2019-11-17,36
P131,2019-11-17,38
P132,2019-11-17,34
P133,2019-11-17,23
P134,2019-11-17,33
P135,2019-11-17,37
P136,2019-11-17,25
P137,2019-11-17,42
P138,2019-11-17,29
P139,2019-11-17,25
P140,2019-11-17,27
P141,2019-11-17,36
P142,2019-11-17,39
P143,2019-11-17,36
P144,2019-11-17,5
P145,2019-11-17,9
P146,2019-11-17,3
P147,2019-11-17,11
P148,2019-11-17,3
P149,2019-11-17,11
P150,2019-11-17,5
P151,2019-11-17,2
P152,2019-11-17,15
P153,2019-11-17,13
P154,2019-11-17,5
P155,2019-11-17,5
P156,2019-11-17,2
P157,2019-11-17,6
P158,2019-11-17,2
P159,2019-11-17,9
P160,2019-11-17,9
P161,2019-11-17,4
P162,2019-11-17,8
P163,2019-11-17,4
P164,2019-11-17,10
P165,2019-11-17,4
P166,2019-11-17,6
P167,2019-11-17,34
P168,2019-11-17,26
P169,2019-11-17,35
P170,2019-11-17,33
P171,2019-11-17,5
P172,2019-11-17,44
P173,2019-11-17,32
P174,2019-11-17,44
P175,2019-11-17,42
P176,2019-11-17,26
P177,2019-11-17,34
P178,2019-11-17,31
P179,2019-11-17,34
P180,2019-11-17,38
P181,2019-11-17,22
P182,2019-11-17,40
P183,2019-11-17,28
P184,2019-11-17,33
P185,2019-11-17,28
P186,2019-11-17,33
P187,2019-11-17,27
P188,2019-11-17,24
P189,2019-11-17,45
P190,2019-11-17,28
P191,2019-11-17,36
P192,2019-11-17,35
P193,2019-11-17,24
P194,2019-11-17,31
P195,2019-11-17,3
P196,2019-11-17,38
P197,2019-11-17,11
P198,2019-11-17,8
P199,2019-11-17,4
P200,2019-11-17,13
P201,2019-11-17,5
P202,2019-11-17,14
P203,2019-11-17,4
P204,2019-11-17,2
P205,2019-11-17,9
P206,2019-11-17,2
P207,2019-11-17,9
P208,2019-11-17,27
P209,2019-11-17,8
P210,2019-11-17,14
P211,2019-11-17,6
P212,2019-11-17,0
P213,2019-11-17,0
P214,2019-11-17,0
P215,2019-11-17,0
P216,2019-11-17,1
P217,2019-11-17,1
P218,2019-11-17,0
P219,2019-11-17,0
P220,2019-11-17,2
P221,2019-11-17,0
P222,2019-11-17,0
P223,2019-11-17,0
P224,2019-11-17,1
P225,2019-11-17,1
P226,2019-11-17,0
P227,2019-11-17,0
P228,2019-11-17,0
P229,2019-11-17,0
P230,2019-11-17,0
P231,2019-11-17,0
P232,2019-11-17,0
P233,2019-11-17,0
P234,2019-11-17,0
P235,2019-11-17,0
P236,2019-11-17,0
P237,2019-11-17,0
P238,2019-11-17,1
P239,2019-11-17,0
P240,2019-11-17,0
P241,2019-11-17,0
P242,2019-11-17,0
P243,2019-11-17,0
P244,2019-11-17,0
P245,2019-11-17,1
P246,2019-11-17,0
P247,2019-11-17,0
P248,2019-11-17,0
P249,2019-11-17,0
P250,2019-11-17,0
P251,2019-11-17,0
P252,2019-11-17,0
P253,2019-11-17,0
P254,2019-11-17,0
P255,2019-11-17,4
P256,2019-11-17,0
P257,2019-11-17,1
P258,2019-11-17,0
P259,2019-11-17,0
P260,2019-11-17,0
P261,2019-11-17,14
P262,2019-11-17,28
P263,2019-11-17,18
P264,2019-11-17,7
P265,2019-11-17,1
P266,2019-11-17,14
P267,2019-11-17,9
P268,2019-11-17,17
P269,2019-11-17,14
P270,2019-11-17,11
P271,2019-11-17,4
P272,2019-11-17,0
P273,2019-11-17,1
P274,2019-11-17,1
P275,2019-11-17,0
P276,2019-11-17,0
P277,2019-11-17,1
P278,2019-11-17,0
P279,2019-11-17,0
P280,2019-11-17,1
P281,2019-11-17,2
P282,2019-11-17,0
P283,2019-11-17,1
P284,2019-11-17,21
P285,2019-11-17,11
P286,2019-11-17,13
P287,2019-11-17,1
P288,2019-11-17,1
P289,2019-11-17,2
P290,2019-11-17,0
P291,2019-11-17,3
P292,2019-11-17,2
P293,2019-11-17,2
P294,2019-11-17,10
P295,2019-11-17,10
P296,2019-11-17,3
P297,2019-11-17,2
P298,2019-11-17,4
P299,2019-11-17,16
P300,2019-11-17,2
P301,2019-11-17,5
P302,2019-11-17,9
P303,2019-11-17,6
P304,2019-11-17,4
P305,2019-11-17,3
P306,2019-11-17,4
P307,2019-11-17,1
P308,2019-11-17,3
P309,2019-11-17,10
P310,2019-11-17,3
P311,2019-11-17,2
P312,2019-11-17,3
P313,2019-11-17,4
P314,2019-11-17,6
P315,2019-11-17,6
P316,2019-11-17,6
P317,2019-11-17,5
P318,2019-11-17,8
P319,2019-11-17,5
P320,2019-11-17,6
P321,2019-11-17,7
P322,2019-11-17,4
P323,2019-11-17,4
P324,2019-11-17,7
P325,2019-11-17,4
P326,2019-11-17,4
P327,2019-11-17,7
P328,2019-11-17,8
P329,2019-11-17,4
P330,2019-11-17,3
P331,2019-11-17,1
P332,2019-11-17,4
P333,2019-11-17,8
P334,2019-11-17,3
P335,2019-11-17,5
P336,2019-11-17,4
P337,2019-11-17,4
P338,2019-11-17,2
P339,2019-11-17,2
P340,2019-11-17,0
P341,2019-11-17,2
P342,2019-11-17,3
P343,2019-11-17,2
P344,2019-11-17,3
P345,2019-11-17,2
P346,2019-11-17,0
P347,2019-11-17,2
P348,2019-11-17,1
P349,2019-11-17,1
P350,2019-11-17,0
P351,2019-11-17,0
P352,2019-11-17,0
P354,2019-11-17,0
P355,2019-11-17,0
P356,2019-11-17,1
P357,2019-11-17,3
P358,2019-11-17,4
P359,2019-11-17,5
P360,2019-11-17,1
P361,2019-11-17,3
P362,2019-11-17,1
P363,2019-11-17,0
P364,2019-11-17,17
P365,2019-11-17,5
